"2021.0","4.0","1.0","26.025247745728166"
"2021.0","5.0","1.0","25.655512673459608"
"2021.0","6.0","1.0","25.147490757907548"
"2021.0","7.0","1.0","24.772981624661735"
"2021.0","8.0","1.0","23.834188792047314"
"2021.0","9.0","1.0","22.37879320176327"
"2021.0","10.0","1.0","21.585466594772"
"2021.0","11.0","1.0","21.248633035128865"
"2021.0","12.0","1.0","20.9641908007449"
"2022.0","1.0","1.0","20.06810228862916"
"2022.0","2.0","1.0","19.085451991748393"
"2022.0","3.0","1.0","18.95995498012555"
"2022.0","4.0","1.0","18.336581559614128"
"2022.0","5.0","1.0","17.69425203220443"
"2022.0","6.0","1.0","17.793938391127856"
"2022.0","7.0","1.0","17.735610479345656"
"2022.0","8.0","1.0","17.587977755716537"
"2022.0","9.0","1.0","17.896579408544838"
"2022.0","10.0","1.0","17.92824736047157"
"2022.0","11.0","1.0","17.548353222930324"
"2022.0","12.0","1.0","17.184326584220887"
"2023.0","1.0","1.0","16.446463861169896"
"2023.0","2.0","1.0","15.52628536376249"
"2023.0","3.0","1.0","14.56124317665369"
"2023.0","4.0","1.0","14.074205973613154"
"2023.0","5.0","1.0","14.224413516270667"
"2023.0","6.0","1.0","14.198478148932992"
"2023.0","7.0","1.0","14.073470788908848"
"2023.0","8.0","1.0","13.969515964673588"
"2023.0","9.0","1.0","13.362789795777053"
"2023.0","10.0","1.0","12.575918656337755"
"2023.0","11.0","1.0","12.149207338926905"
"2023.0","12.0","1.0","12.193680066255995"
"2024.0","1.0","1.0","12.743214342848555"
"2024.0","2.0","1.0","13.284700746219045"
"2024.0","3.0","1.0","13.634776876268418"
"2024.0","4.0","1.0","13.69611446843617"
"2024.0","5.0","1.0","13.443295515022408"
"2024.0","6.0","1.0","13.67068315714927"
"2024.0","7.0","1.0","14.888499514328396"
"2024.0","8.0","1.0","16.538856973852564"
"2024.0","9.0","1.0","18.21786885639087"
"2024.0","10.0","1.0","20.567137379576398"
"2024.0","11.0","1.0","23.211737024096095"
"2025.0","1.0","1.0","25.25619321490392"
"2025.0","2.0","1.0","25.789933557127412"
"2025.0","3.0","1.0","30.2581044917"
"2025.0","4.0","1.0","32.637234439379306"
"2025.0","5.0","1.0","43.855778496"
"2025.0","6.0","1.0","39.82714501093105"
"2025.0","7.0","1.0","36.74030301656666"
"2025.0","8.0","1.0","8.0"
